DATA_YEAR,AGENCY_TYPE_NAME,STATE_ABBR,STATE_NAME,COUNTY_NAME,REGION_NAME,POPULATION_GROUP_CODE,POPULATION_GROUP_DESC,HUMAN_TRAFFICKING,OFFENSE_SUBCAT_NAME,ACTUAL_COUNT
2022,County,CA,California,LAKE,West,8B,"Non-MSA counties from 25,000 thru 99,999",1,Involuntary Servitude,1
2022,City,CA,California,LOS ANGELES,West,1C,"Cities from 250,000 thru 499,999",1,Commercial Sex Acts,1
2022,City,CA,California,LOS ANGELES,West,2,"Cities from 100,000 thru 249,999",1,Commercial Sex Acts,1
2022,City,CA,California,LOS ANGELES,West,2,"Cities from 100,000 thru 249,999",1,Involuntary Servitude,2
2022,City,CA,California,LOS ANGELES,West,2,"Cities from 100,000 thru 249,999",1,Involuntary Servitude,1
2022,County,CA,California,MADERA,West,9B,"MSA counties from 25,000 thru 99,999",1,Involuntary Servitude,1
2022,City,CA,California,MADERA,West,3,"Cities from 50,000 thru 99,999",1,Commercial Sex Acts,1
2022,City,CA,California,MERCED,West,4,"Cities from 25,000 thru 49,999",1,Involuntary Servitude,1
2022,City,CA,California,MERCED,West,3,"Cities from 50,000 thru 99,999",1,Commercial Sex Acts,1
2022,City,CA,California,MONTEREY,West,2,"Cities from 100,000 thru 249,999",1,Commercial Sex Acts,1
2022,City,CA,California,MONTEREY,West,2,"Cities from 100,000 thru 249,999",1,Involuntary Servitude,1
2022,City,CA,California,MONTEREY,West,4,"Cities from 25,000 thru 49,999",1,Commercial Sex Acts,1
2022,City,CA,California,MONTEREY,West,5,"Cities from 10,000 thru 24,999",1,Involuntary Servitude,3
2022,City,CA,California,NEVADA,West,5,"Cities from 10,000 thru 24,999",1,Commercial Sex Acts,2
2022,County,CA,California,ORANGE,West,9A,"MSA counties 100,000 or over",1,Commercial Sex Acts,5
2022,City,CA,California,ORANGE,West,1C,"Cities from 250,000 thru 499,999",1,Commercial Sex Acts,6
2022,City,CA,California,ORANGE,West,1C,"Cities from 250,000 thru 499,999",1,Involuntary Servitude,6
2022,City,CA,California,ORANGE,West,4,"Cities from 25,000 thru 49,999",1,Commercial Sex Acts,7
2022,City,CA,California,ORANGE,West,3,"Cities from 50,000 thru 99,999",1,Involuntary Servitude,1
2022,City,CA,California,ORANGE,West,6,"Cities from 2,500 thru 9,999",1,Involuntary Servitude,2
2022,City,CA,California,ORANGE,West,1C,"Cities from 250,000 thru 499,999",1,Commercial Sex Acts,1
2022,City,CA,California,SACRAMENTO,West,1B,"Cities from 500,000 thru 999,999",1,Commercial Sex Acts,2
2022,City,CA,California,SACRAMENTO,West,1B,"Cities from 500,000 thru 999,999",1,Involuntary Servitude,2
2022,City,CA,California,SACRAMENTO,West,2,"Cities from 100,000 thru 249,999",1,Involuntary Servitude,1
2022,City,CA,California,SAN DIEGO,West,4,"Cities from 25,000 thru 49,999",1,Involuntary Servitude,1
2022,City,CA,California,SAN DIEGO,West,3,"Cities from 50,000 thru 99,999",1,Involuntary Servitude,1
2022,City,CA,California,SAN DIEGO,West,2,"Cities from 100,000 thru 249,999",1,Involuntary Servitude,1
2022,City,CA,California,SAN JOAQUIN,West,1C,"Cities from 250,000 thru 499,999",1,Commercial Sex Acts,2
2022,City,CA,California,SAN JOAQUIN,West,1C,"Cities from 250,000 thru 499,999",1,Involuntary Servitude,1
2022,City,CA,California,SAN JOAQUIN,West,3,"Cities from 50,000 thru 99,999",1,Commercial Sex Acts,2
2022,City,CA,California,SAN LUIS OBISPO,West,4,"Cities from 25,000 thru 49,999",1,Involuntary Servitude,1
2022,City,CA,California,SAN MATEO,West,3,"Cities from 50,000 thru 99,999",1,Involuntary Servitude,2
2022,City,CA,California,SAN MATEO,West,3,"Cities from 50,000 thru 99,999",1,Commercial Sex Acts,3
2022,City,CA,California,SANTA BARBARA,West,4,"Cities from 25,000 thru 49,999",1,Commercial Sex Acts,1
2022,City,CA,California,SANTA BARBARA,West,2,"Cities from 100,000 thru 249,999",1,Commercial Sex Acts,1
2022,City,CA,California,SANTA BARBARA,West,2,"Cities from 100,000 thru 249,999",1,Involuntary Servitude,1
2022,City,CA,California,SANTA CLARA,West,2,"Cities from 100,000 thru 249,999",1,Commercial Sex Acts,4
2022,City,CA,California,SHASTA,West,5,"Cities from 10,000 thru 24,999",1,Commercial Sex Acts,2
2022,City,CA,California,SOLANO,West,2,"Cities from 100,000 thru 249,999",1,Commercial Sex Acts,1
2022,City,CA,California,SOLANO,West,2,"Cities from 100,000 thru 249,999",1,Commercial Sex Acts,2
2022,City,CA,California,SOLANO,West,2,"Cities from 100,000 thru 249,999",1,Commercial Sex Acts,1
2022,City,CA,California,SONOMA,West,4,"Cities from 25,000 thru 49,999",1,Commercial Sex Acts,3
2022,City,CA,California,SONOMA,West,3,"Cities from 50,000 thru 99,999",1,Involuntary Servitude,1
2022,City,CA,California,STANISLAUS,West,2,"Cities from 100,000 thru 249,999",1,Involuntary Servitude,1
2022,City,CA,California,SUTTER,West,3,"Cities from 50,000 thru 99,999",1,Commercial Sex Acts,2
2022,City,CA,California,SUTTER,West,3,"Cities from 50,000 thru 99,999",1,Involuntary Servitude,3
2022,City,CA,California,TEHAMA,West,5,"Cities from 10,000 thru 24,999",1,Involuntary Servitude,1
2022,City,CA,California,TULARE,West,3,"Cities from 50,000 thru 99,999",1,Involuntary Servitude,1
2022,City,CA,California,YUBA,West,5,"Cities from 10,000 thru 24,999",1,Commercial Sex Acts,2
2022,County,CO,Colorado,ADAMS,West,9A,"MSA counties 100,000 or over",1,Commercial Sex Acts,1
2022,City,CO,Colorado,"ADAMS, ARAPAHOE, DOUGLAS",West,1C,"Cities from 250,000 thru 499,999",1,Commercial Sex Acts,4
2022,City,CO,Colorado,ADAMS,West,2,"Cities from 100,000 thru 249,999",1,Commercial Sex Acts,2
2022,City,CO,Colorado,"ADAMS, JEFFERSON",West,2,"Cities from 100,000 thru 249,999",1,Commercial Sex Acts,3
2022,City,CO,Colorado,"ADAMS, WELD",West,4,"Cities from 25,000 thru 49,999",1,Commercial Sex Acts,1
2022,City,CO,Colorado,ARAPAHOE,West,6,"Cities from 2,500 thru 9,999",1,Commercial Sex Acts,1
2022,City,CO,Colorado,BOULDER,West,4,"Cities from 25,000 thru 49,999",1,Commercial Sex Acts,3
2022,City,CO,Colorado,BOULDER,West,5,"Cities from 10,000 thru 24,999",1,Commercial Sex Acts,1
2022,County,CO,Colorado,DOUGLAS,West,9A,"MSA counties 100,000 or over",1,Commercial Sex Acts,5
2022,County,CO,Colorado,DOUGLAS,West,9A,"MSA counties 100,000 or over",1,Involuntary Servitude,2
2022,City,CO,Colorado,DOUGLAS,West,3,"Cities from 50,000 thru 99,999",1,Commercial Sex Acts,2
2022,City,CO,Colorado,EL PASO,West,1C,"Cities from 250,000 thru 499,999",1,Commercial Sex Acts,16
2022,City,CO,Colorado,EL PASO,West,1C,"Cities from 250,000 thru 499,999",1,Involuntary Servitude,3
2022,County,CO,Colorado,JEFFERSON,West,9A,"MSA counties 100,000 or over",1,Commercial Sex Acts,2
2022,City,CO,Colorado,JEFFERSON,West,2,"Cities from 100,000 thru 249,999",1,Commercial Sex Acts,1
2022,City,CO,Colorado,JEFFERSON,West,2,"Cities from 100,000 thru 249,999",1,Involuntary Servitude,2
2022,City,CO,Colorado,LARIMER,West,2,"Cities from 100,000 thru 249,999",1,Commercial Sex Acts,1
2022,City,CO,Colorado,LARIMER,West,3,"Cities from 50,000 thru 99,999",1,Commercial Sex Acts,1
2022,City,CO,Colorado,MESA,West,3,"Cities from 50,000 thru 99,999",1,Commercial Sex Acts,2
2022,City,CO,Colorado,ROUTT,West,5,"Cities from 10,000 thru 24,999",1,Commercial Sex Acts,3
2022,City,CO,Colorado,WELD,West,2,"Cities from 100,000 thru 249,999",1,Commercial Sex Acts,1
2022,City,CO,Colorado,DENVER,West,1B,"Cities from 500,000 thru 999,999",1,Commercial Sex Acts,5
2022,City,CO,Colorado,DENVER,West,1B,"Cities from 500,000 thru 999,999",1,Involuntary Servitude,2
2022,City,CT,Connecticut,HARTFORD,Northeast,2,"Cities from 100,000 thru 249,999",1,Involuntary Servitude,2
2022,City,CT,Connecticut,NEW HAVEN,Northeast,3,"Cities from 50,000 thru 99,999",1,Commercial Sex Acts,1
2022,City,CT,Connecticut,HARTFORD,Northeast,3,"Cities from 50,000 thru 99,999",1,Commercial Sex Acts,2
2022,City,CT,Connecticut,NEW HAVEN,Northeast,2,"Cities from 100,000 thru 249,999",1,Involuntary Servitude,2
2022,City,CT,Connecticut,LITCHFIELD,Northeast,4,"Cities from 25,000 thru 49,999",1,Commercial Sex Acts,1
2022,City,CT,Connecticut,NEW LONDON,Northeast,4,"Cities from 25,000 thru 49,999",1,Commercial Sex Acts,1
2022,City,CT,Connecticut,NEW LONDON,Northeast,4,"Cities from 25,000 thru 49,999",1,Commercial Sex Acts,1
2022,State Police,CT,Connecticut,UNMAPPED COUNTY,Northeast,8A,"Non-MSA counties 100,000 or over",1,Involuntary Servitude,1
2022,State Police,DE,Delaware,KENT,South,9A,"MSA counties 100,000 or over",1,Commercial Sex Acts,2
2022,State Police,DE,Delaware,NEW CASTLE,South,9D,"MSA counties under 10,000",1,Commercial Sex Acts,3
2022,City,FL,Florida,BROWARD,South,2,"Cities from 100,000 thru 249,999",1,Involuntary Servitude,1
2022,County,FL,Florida,COLLIER,South,9A,"MSA counties 100,000 or over",1,Commercial Sex Acts,1
2022,County,FL,Florida,COLLIER,South,9A,"MSA counties 100,000 or over",1,Involuntary Servitude,18
2022,County,FL,Florida,MIAMI-DADE,South,9A,"MSA counties 100,000 or over",1,Commercial Sex Acts,8
2022,County,FL,Florida,MIAMI-DADE,South,9A,"MSA counties 100,000 or over",1,Involuntary Servitude,2
2022,City,FL,Florida,MIAMI-DADE,South,1C,"Cities from 250,000 thru 499,999",1,Commercial Sex Acts,1
2022,City,FL,Florida,MIAMI-DADE,South,3,"Cities from 50,000 thru 99,999",1,Commercial Sex Acts,2
2022,County,FL,Florida,DUVAL,South,9A,"MSA counties 100,000 or over",1,Commercial Sex Acts,3
2022,County,FL,Florida,DUVAL,South,9A,"MSA counties 100,000 or over",1,Involuntary Servitude,1
2022,City,FL,Florida,HILLSBOROUGH,South,1C,"Cities from 250,000 thru 499,999",1,Commercial Sex Acts,15
2022,City,FL,Florida,HILLSBOROUGH,South,1C,"Cities from 250,000 thru 499,999",1,Involuntary Servitude,1
2022,City,FL,Florida,LEON,South,2,"Cities from 100,000 thru 249,999",1,Commercial Sex Acts,2
2022,City,FL,Florida,OSCEOLA,South,3,"Cities from 50,000 thru 99,999",1,Involuntary Servitude,1
2022,City,FL,Florida,PINELLAS,South,3,"Cities from 50,000 thru 99,999",1,Commercial Sex Acts,1
2022,County,FL,Florida,WALTON,South,9B,"MSA counties from 25,000 thru 99,999",1,Commercial Sex Acts,1
2022,City,GA,Georgia,BERRIEN,South,6,"Cities from 2,500 thru 9,999",1,Commercial Sex Acts,2
2022,County,GA,Georgia,BIBB,South,9A,"MSA counties 100,000 or over",1,Commercial Sex Acts,2
2022,County,GA,Georgia,CAMDEN,South,8C,"Non-MSA counties from 10,000 thru 24,999",1,Commercial Sex Acts,1
2022,City,GA,Georgia,"CARROLL, HARALSON",South,6,"Cities from 2,500 thru 9,999",1,Commercial Sex Acts,2
2022,County,GA,Georgia,CATOOSA,South,9B,"MSA counties from 25,000 thru 99,999",1,Commercial Sex Acts,6
2022,City,GA,Georgia,"CATOOSA, WALKER",South,5,"Cities from 10,000 thru 24,999",1,Commercial Sex Acts,1
2022,County,GA,Georgia,CHEROKEE,South,9A,"MSA counties 100,000 or over",1,Commercial Sex Acts,1
2022,City,GA,Georgia,CHEROKEE,South,4,"Cities from 25,000 thru 49,999",1,Commercial Sex Acts,3
2022,City,GA,Georgia,CLARKE,South,2,"Cities from 100,000 thru 249,999",1,Commercial Sex Acts,2
2022,City,GA,Georgia,CLAYTON,South,6,"Cities from 2,500 thru 9,999",1,Involuntary Servitude,1
2022,County,GA,Georgia,COBB,South,9A,"MSA counties 100,000 or over",1,Commercial Sex Acts,8
2022,County,GA,Georgia,COBB,South,9A,"MSA counties 100,000 or over",1,Involuntary Servitude,3
2022,City,GA,Georgia,COBB,South,3,"Cities from 50,000 thru 99,999",1,Commercial Sex Acts,6
2022,City,GA,Georgia,COBB,South,5,"Cities from 10,000 thru 24,999",1,Commercial Sex Acts,3
2022,County,GA,Georgia,COLUMBIA,South,9A,"MSA counties 100,000 or over",1,Commercial Sex Acts,2
2022,County,GA,Georgia,COWETA,South,9A,"MSA counties 100,000 or over",1,Commercial Sex Acts,10
2022,City,GA,Georgia,COWETA,South,4,"Cities from 25,000 thru 49,999",1,Commercial Sex Acts,2
2022,City,GA,Georgia,COWETA,South,4,"Cities from 25,000 thru 49,999",1,Involuntary Servitude,1
2022,City,GA,Georgia,DECATUR,South,5,"Cities from 10,000 thru 24,999",1,Involuntary Servitude,5
2022,County,GA,Georgia,DEKALB,South,9A,"MSA counties 100,000 or over",1,Commercial Sex Acts,17
2022,County,GA,Georgia,DEKALB,South,9A,"MSA counties 100,000 or over",1,Involuntary Servitude,8
2022,City,GA,Georgia,DEKALB,South,4,"Cities from 25,000 thru 49,999",1,Commercial Sex Acts,3
2022,City,GA,Georgia,DEKALB,South,6,"Cities from 2,500 thru 9,999",1,Commercial Sex Acts,1
2022,Other,GA,Georgia,DEKALB,South,9D,"MSA counties under 10,000",1,Commercial Sex Acts,1
2022,City,GA,Georgia,DEKALB,South,3,"Cities from 50,000 thru 99,999",1,Involuntary Servitude,2
2022,City,GA,Georgia,DODGE,South,6,"Cities from 2,500 thru 9,999",1,Commercial Sex Acts,1
2022,City,GA,Georgia,DOUGLAS,South,4,"Cities from 25,000 thru 49,999",1,Commercial Sex Acts,1
2022,City,GA,Georgia,EMANUEL,South,7,"Cities under 2,500",1,Commercial Sex Acts,1
2022,City,GA,Georgia,FAYETTE,South,5,"Cities from 10,000 thru 24,999",1,Commercial Sex Acts,1
2022,City,GA,Georgia,FAYETTE,South,4,"Cities from 25,000 thru 49,999",1,Commercial Sex Acts,1
2022,County,GA,Georgia,FLOYD,South,9B,"MSA counties from 25,000 thru 99,999",1,Commercial Sex Acts,33
2022,County,GA,Georgia,FLOYD,South,9B,"MSA counties from 25,000 thru 99,999",1,Involuntary Servitude,2
2022,City,GA,Georgia,FLOYD,South,4,"Cities from 25,000 thru 49,999",1,Commercial Sex Acts,3
2022,County,GA,Georgia,FORSYTH,South,9A,"MSA counties 100,000 or over",1,Commercial Sex Acts,1
2022,City,GA,Georgia,FULTON,South,3,"Cities from 50,000 thru 99,999",1,Commercial Sex Acts,3
2022,City,GA,Georgia,FULTON,South,3,"Cities from 50,000 thru 99,999",1,Commercial Sex Acts,6
2022,County,GA,Georgia,FULTON,South,9D,"MSA counties under 10,000",1,Commercial Sex Acts,1
2022,City,GA,Georgia,FULTON,South,4,"Cities from 25,000 thru 49,999",1,Commercial Sex Acts,1
2022,County,GA,Georgia,GLYNN,South,9B,"MSA counties from 25,000 thru 99,999",1,Commercial Sex Acts,6
2022,City,GA,Georgia,GORDON,South,5,"Cities from 10,000 thru 24,999",1,Commercial Sex Acts,1
2022,County,GA,Georgia,GWINNETT,South,9D,"MSA counties under 10,000",1,Commercial Sex Acts,5
2022,County,GA,Georgia,GWINNETT,South,9A,"MSA counties 100,000 or over",1,Commercial Sex Acts,47
2022,County,GA,Georgia,GWINNETT,South,9A,"MSA counties 100,000 or over",1,Involuntary Servitude,2
2022,City,GA,Georgia,GWINNETT,South,4,"Cities from 25,000 thru 49,999",1,Commercial Sex Acts,3
2022,Other,GA,Georgia,GWINNETT,South,9D,"MSA counties under 10,000",1,Commercial Sex Acts,13
2022,County,GA,Georgia,HABERSHAM,South,8B,"Non-MSA counties from 25,000 thru 99,999",1,Commercial Sex Acts,2
2022,City,GA,Georgia,HALL,South,5,"Cities from 10,000 thru 24,999",1,Commercial Sex Acts,1
2022,County,GA,Georgia,HARALSON,South,9C,"MSA counties from 10,000 thru 24,999",1,Commercial Sex Acts,1
2022,City,GA,Georgia,"HOUSTON, PEACH",South,3,"Cities from 50,000 thru 99,999",1,Commercial Sex Acts,3
2022,City,GA,Georgia,LAMAR,South,6,"Cities from 2,500 thru 9,999",1,Commercial Sex Acts,1
2022,County,GA,Georgia,LEE,South,9B,"MSA counties from 25,000 thru 99,999",1,Commercial Sex Acts,1
2022,County,GA,Georgia,LOWNDES,South,9B,"MSA counties from 25,000 thru 99,999",1,Commercial Sex Acts,1
2022,County,GA,Georgia,LUMPKIN,South,8B,"Non-MSA counties from 25,000 thru 99,999",1,Involuntary Servitude,1
2022,County,GA,Georgia,PAULDING,South,9A,"MSA counties 100,000 or over",1,Commercial Sex Acts,12
2022,City,GA,Georgia,TROUP,South,4,"Cities from 25,000 thru 49,999",1,Commercial Sex Acts,2
2022,City,GA,Georgia,WALKER,South,6,"Cities from 2,500 thru 9,999",1,Commercial Sex Acts,1
2022,City,GA,Georgia,WALKER,South,6,"Cities from 2,500 thru 9,999",1,Commercial Sex Acts,1
2022,City,GA,Georgia,"DEKALB, FULTON",South,1C,"Cities from 250,000 thru 499,999",1,Commercial Sex Acts,6
2022,City,GA,Georgia,"DEKALB, FULTON",South,1C,"Cities from 250,000 thru 499,999",1,Involuntary Servitude,1
2022,City,HI,Hawaii,HONOLULU,West,1B,"Cities from 500,000 thru 999,999",1,Commercial Sex Acts,9
2022,City,IA,Iowa,"ALLAMAKEE, CLAYTON",Midwest,7,"Cities under 2,500",1,Commercial Sex Acts,2
2022,City,IA,Iowa,CLINTON,Midwest,5,"Cities from 10,000 thru 24,999",1,Commercial Sex Acts,1
2022,City,IA,Iowa,HAMILTON,Midwest,6,"Cities from 2,500 thru 9,999",1,Commercial Sex Acts,1
2022,City,IA,Iowa,JASPER,Midwest,5,"Cities from 10,000 thru 24,999",1,Commercial Sex Acts,1
2022,City,IA,Iowa,JASPER,Midwest,5,"Cities from 10,000 thru 24,999",1,Involuntary Servitude,1
2022,County,IA,Iowa,JOHNSON,Midwest,9B,"MSA counties from 25,000 thru 99,999",1,Involuntary Servitude,1
2022,City,IA,Iowa,JOHNSON,Midwest,5,"Cities from 10,000 thru 24,999",1,Commercial Sex Acts,1
2022,City,IA,Iowa,LINN,Midwest,2,"Cities from 100,000 thru 249,999",1,Involuntary Servitude,2
2022,City,IA,Iowa,MAHASKA,Midwest,5,"Cities from 10,000 thru 24,999",1,Commercial Sex Acts,1
2022,County,IA,Iowa,POLK,Midwest,9B,"MSA counties from 25,000 thru 99,999",1,Commercial Sex Acts,1
2022,City,IA,Iowa,"DALLAS, MADISON, POLK, WARREN",Midwest,3,"Cities from 50,000 thru 99,999",1,Commercial Sex Acts,1
2022,City,IA,Iowa,POLK,Midwest,5,"Cities from 10,000 thru 24,999",1,Commercial Sex Acts,9
2022,City,IA,Iowa,SCOTT,Midwest,2,"Cities from 100,000 thru 249,999",1,Commercial Sex Acts,1
2022,City,IA,Iowa,WAPELLO,Midwest,4,"Cities from 25,000 thru 49,999",1,Commercial Sex Acts,1
2022,County,ID,Idaho,ADA,West,9A,"MSA counties 100,000 or over",1,Commercial Sex Acts,1
2022,City,ID,Idaho,CANYON,West,2,"Cities from 100,000 thru 249,999",1,Commercial Sex Acts,23
2022,City,ID,Idaho,CANYON,West,2,"Cities from 100,000 thru 249,999",1,Involuntary Servitude,3
2022,County,ID,Idaho,KOOTENAI,West,9B,"MSA counties from 25,000 thru 99,999",1,Commercial Sex Acts,1
2022,City,ID,Idaho,PAYETTE,West,6,"Cities from 2,500 thru 9,999",1,Involuntary Servitude,1
2022,State Police,ID,Idaho,NOT SPECIFIED,West,8D,"Non-MSA counties under 10,000",1,Commercial Sex Acts,7
2022,City,IL,Illinois,COOK,Midwest,3,"Cities from 50,000 thru 99,999",1,Involuntary Servitude,2
2022,City,IL,Illinois,COOK,Midwest,4,"Cities from 25,000 thru 49,999",1,Involuntary Servitude,1
2022,City,IL,Illinois,COOK,Midwest,6,"Cities from 2,500 thru 9,999",1,Involuntary Servitude,1
2022,City,IL,Illinois,"COOK, WILL",Midwest,6,"Cities from 2,500 thru 9,999",1,Commercial Sex Acts,1
2022,City,IL,Illinois,COOK,Midwest,6,"Cities from 2,500 thru 9,999",1,Involuntary Servitude,1
2022,City,IL,Illinois,MCLEAN,Midwest,3,"Cities from 50,000 thru 99,999",1,Commercial Sex Acts,1
2022,City,IL,Illinois,MCLEAN,Midwest,3,"Cities from 50,000 thru 99,999",1,Involuntary Servitude,1
2022,City,IL,Illinois,MACON,Midwest,3,"Cities from 50,000 thru 99,999",1,Commercial Sex Acts,1
2022,City,IL,Illinois,MADISON,Midwest,5,"Cities from 10,000 thru 24,999",1,Commercial Sex Acts,1
2022,City,IL,Illinois,PEORIA,Midwest,2,"Cities from 100,000 thru 249,999",1,Commercial Sex Acts,2
2022,State Police,IL,Illinois,NOT SPECIFIED,Midwest,8D,"Non-MSA counties under 10,000",1,Commercial Sex Acts,1
2022,State Police,IL,Illinois,NOT SPECIFIED,Midwest,8D,"Non-MSA counties under 10,000",1,Involuntary Servitude,1
2022,County,IL,Illinois,WINNEBAGO,Midwest,9B,"MSA counties from 25,000 thru 99,999",1,Involuntary Servitude,2
2022,City,IL,Illinois,WINNEBAGO,Midwest,2,"Cities from 100,000 thru 249,999",1,Involuntary Servitude,1
2022,City,IL,Illinois,COOK,Midwest,1A,"Cities 1,000,000 or over",1,Commercial Sex Acts,13
2022,City,IN,Indiana,ALLEN,Midwest,1C,"Cities from 250,000 thru 499,999",1,Commercial Sex Acts,2
2022,City,IN,Indiana,CLARK,Midwest,3,"Cities from 50,000 thru 99,999",1,Commercial Sex Acts,1
2022,City,IN,Indiana,ELKHART,Midwest,3,"Cities from 50,000 thru 99,999",1,Commercial Sex Acts,1
2022,City,IN,Indiana,ELKHART,Midwest,4,"Cities from 25,000 thru 49,999",1,Commercial Sex Acts,1
2022,City,IN,Indiana,ELKHART,Midwest,4,"Cities from 25,000 thru 49,999",1,Involuntary Servitude,1
2022,City,IN,Indiana,HAMILTON,Midwest,3,"Cities from 50,000 thru 99,999",1,Commercial Sex Acts,2
2022,City,IN,Indiana,HENDRICKS,Midwest,4,"Cities from 25,000 thru 49,999",1,Involuntary Servitude,1
2022,County,IN,Indiana,HOWARD,Midwest,9C,"MSA counties from 10,000 thru 24,999",1,Commercial Sex Acts,1
2022,City,IN,Indiana,MADISON,Midwest,3,"Cities from 50,000 thru 99,999",1,Commercial Sex Acts,1
2022,City,IN,Indiana,MARION,Midwest,4,"Cities from 25,000 thru 49,999",1,Commercial Sex Acts,1
2022,County,IN,Indiana,MONROE,Midwest,9B,"MSA counties from 25,000 thru 99,999",1,Commercial Sex Acts,1
2022,City,IN,Indiana,MONROE,Midwest,3,"Cities from 50,000 thru 99,999",1,Commercial Sex Acts,1
2022,City,IN,Indiana,MONROE,Midwest,3,"Cities from 50,000 thru 99,999",1,Involuntary Servitude,1
2022,City,IN,Indiana,"FRANKLIN, RIPLEY",Midwest,6,"Cities from 2,500 thru 9,999",1,Commercial Sex Acts,1
2022,City,IN,Indiana,TIPPECANOE,Midwest,3,"Cities from 50,000 thru 99,999",1,Involuntary Servitude,1
2022,City,IN,Indiana,TIPPECANOE,Midwest,4,"Cities from 25,000 thru 49,999",1,Commercial Sex Acts,1
2022,County,IN,Indiana,WARRICK,Midwest,9B,"MSA counties from 25,000 thru 99,999",1,Commercial Sex Acts,1
2022,City,IN,Indiana,MARION,Midwest,1B,"Cities from 500,000 thru 999,999",1,Commercial Sex Acts,36
2022,City,IN,Indiana,MARION,Midwest,1B,"Cities from 500,000 thru 999,999",1,Involuntary Servitude,8
2022,State Police,IN,Indiana,NOT SPECIFIED,Midwest,8D,"Non-MSA counties under 10,000",1,Commercial Sex Acts,5
2022,State Police,IN,Indiana,NOT SPECIFIED,Midwest,8D,"Non-MSA counties under 10,000",1,Involuntary Servitude,1
2022,City,KY,Kentucky,BOYD,South,5,"Cities from 10,000 thru 24,999",1,Involuntary Servitude,1
2022,City,KY,Kentucky,FAYETTE,South,1C,"Cities from 250,000 thru 499,999",1,Commercial Sex Acts,1
2022,City,KY,Kentucky,FAYETTE,South,1C,"Cities from 250,000 thru 499,999",1,Involuntary Servitude,1
2022,County,KY,Kentucky,HANCOCK,South,9D,"MSA counties under 10,000",1,Commercial Sex Acts,1
2022,City,KY,Kentucky,JEFFERSON,South,4,"Cities from 25,000 thru 49,999",1,Commercial Sex Acts,1
2022,City,KY,Kentucky,JEFFERSON,South,1B,"Cities from 500,000 thru 999,999",1,Commercial Sex Acts,8
2022,City,KY,Kentucky,JESSAMINE,South,4,"Cities from 25,000 thru 49,999",1,Commercial Sex Acts,1
2022,City,KY,Kentucky,LARUE,South,6,"Cities from 2,500 thru 9,999",1,Commercial Sex Acts,1
2022,City,KY,Kentucky,MONTGOMERY,South,6,"Cities from 2,500 thru 9,999",1,Commercial Sex Acts,1
2022,City,KY,Kentucky,OHIO,South,6,"Cities from 2,500 thru 9,999",1,Commercial Sex Acts,1
2022,County,KY,Kentucky,OLDHAM,South,9B,"MSA counties from 25,000 thru 99,999",1,Commercial Sex Acts,1
2022,City,KY,Kentucky,SCOTT,South,4,"Cities from 25,000 thru 49,999",1,Commercial Sex Acts,2
2022,County,KY,Kentucky,SHELBY,South,9B,"MSA counties from 25,000 thru 99,999",1,Involuntary Servitude,2
2022,City,KY,Kentucky,WARREN,South,3,"Cities from 50,000 thru 99,999",1,Commercial Sex Acts,2
2022,City,KY,Kentucky,WOODFORD,South,4,"Cities from 25,000 thru 49,999",1,Commercial Sex Acts,1
2022,State Police,KY,Kentucky,NOT SPECIFIED,South,8E,Non-MSA State Police,1,Commercial Sex Acts,1
2022,State Police,KY,Kentucky,NOT SPECIFIED,South,8E,Non-MSA State Police,1,Commercial Sex Acts,3
2022,State Police,KY,Kentucky,NOT SPECIFIED,South,8E,Non-MSA State Police,1,Commercial Sex Acts,2
2022,City,LA,Louisiana,BOSSIER,South,3,"Cities from 50,000 thru 99,999",1,Commercial Sex Acts,1
2022,City,LA,Louisiana,CALCASIEU,South,3,"Cities from 50,000 thru 99,999",1,Commercial Sex Acts,1
2022,City,LA,Louisiana,CALCASIEU,South,6,"Cities from 2,500 thru 9,999",1,Commercial Sex Acts,1
2022,City,LA,Louisiana,EAST BATON ROUGE,South,2,"Cities from 100,000 thru 249,999",1,Commercial Sex Acts,2
2022,County,LA,Louisiana,JEFFERSON,South,9A,"MSA counties 100,000 or over",1,Commercial Sex Acts,2
2022,City,LA,Louisiana,JEFFERSON,South,3,"Cities from 50,000 thru 99,999",1,Involuntary Servitude,1
2022,City,LA,Louisiana,JEFFERSON,South,6,"Cities from 2,500 thru 9,999",1,Commercial Sex Acts,1
2022,City,LA,Louisiana,ST TAMMANY,South,4,"Cities from 25,000 thru 49,999",1,Involuntary Servitude,7
2022,County,LA,Louisiana,TANGIPAHOA,South,9B,"MSA counties from 25,000 thru 99,999",1,Commercial Sex Acts,2
2022,City,LA,Louisiana,WASHINGTON,South,5,"Cities from 10,000 thru 24,999",1,Commercial Sex Acts,1
2022,City,MA,Massachusetts,BARNSTABLE,Northeast,3,"Cities from 50,000 thru 99,999",1,Commercial Sex Acts,1
2022,City,MA,Massachusetts,BARNSTABLE,Northeast,4,"Cities from 25,000 thru 49,999",1,Commercial Sex Acts,1
2022,City,MA,Massachusetts,BARNSTABLE,Northeast,6,"Cities from 2,500 thru 9,999",1,Commercial Sex Acts,1
2022,City,MA,Massachusetts,BARNSTABLE,Northeast,4,"Cities from 25,000 thru 49,999",1,Commercial Sex Acts,3
2022,City,MA,Massachusetts,BERKSHIRE,Northeast,6,"Cities from 2,500 thru 9,999",1,Commercial Sex Acts,2
